Engine size in CC,Number of female owners,Type of fuel,Number of male owners,Manufacturer,Model,Price,Power (BHP) of the car,Total number of owners,Car Transmission,Gender unclassified
1343.0,1377,petrol,720,Honda,Logo,13.382,48.0,2217,2.5,120
3199.0,569,petrol,1542,Chrysler,Crossfire,56.15916667,174.33333330000002,2214,5.5,103
1497.0,995,petrol,1035,Toyota,Paseo,15.764000000000001,66.0,2153,5.0,123
1817.315789,671,petrol,1285,Mitsubishi,Space,23.16515789,82.15789474,2062,3.947368421,106
1977.259259,311,petrol,1662,Renault,25,22.35277778,80.92592593,2053,4.222222222,80
1463.857143,754,petrol,1171,Hyundai,Pony,10.32442857,54.35714286,2004,4.1428571430000005,79
1325.0,557,petrol,1359,Suzuki,Samurai,12.25,43.0,1992,5.0,76
1742.6,483,petrol,1390,Kia,Cerato,19.895,94.0,1904,4.8,31
2085.055556,529,petrol,1302,Mitsubishi,Outlander,37.44666667,120.33333329999999,1904,2.611111111,73
1707.125,616,petrol,1139,Mercedes,Vaneo,28.96891667,72.625,1868,5.0,113
998.0,1041,petrol,640,Toyota,Aygo,15.20916667,53.0,1824,5.0,143
2768.511628,314,diesel,1414,Mitsubishi,Pajero,45.78386047,106.3023256,1810,4.813953488,82
1972.8125,336,petrol,1393,Alfa-Romeo,GT,37.350625,121.0625,1803,5.375,74
2367.181818,264,petrol,1429,Peugeot,605,35.25972727,104.6363636,1767,4.727272727,74
989.0,893,petrol,724,Daihatsu,Move,12.924000000000001,43.0,1724,4.0,107
4988.0,152,petrol,1464,BMW,850i,111.993,220.0,1681,5.0,65
1590.0,543,petrol,1040,Honda,CRX,28.735,100.66666670000001,1665,4.666666667,82
1612.9285710000001,416,petrol,1133,Chevrolet,Lacetti,18.76285714,80.42857143,1658,4.714285714,109
4957.0,111,petrol,1462,Porsche,928,110.0985,235.0,1651,5.0,78
2652.375,164,petrol,1386,Alfa-Romeo,164,38.39725,131.0,1626,4.75,76
5733.0,136,petrol,1428,Porsche,Carrera,646.605,450.0,1624,6.0,60
1998.0,343,diesel,1144,Ssangyong,Rexton,54.2675,114.0,1534,5.666666667,47
1477.0,453,petrol,1031,Renault,11,11.63114286,47.14285714,1532,4.428571429,48
2234.26087,294,petrol,1081,Peugeot,505,20.65665217,67.0,1467,4.956521738999999,92
1747.0,377,petrol,963,Fiat,Barchetta,28.295,96.0,1430,5.0,90
5935.0,80,petrol,1245,Aston-Martin,DB9,273.755,381.0,1358,6.0,33
2129.0,433,petrol,841,Mazda,MPV,35.29583333,102.0,1337,5.0,63
903.0,625,petrol,646,Seat,Marbella,6.494,30.0,1330,5.0,59
2995.0,40,petrol,1243,Lotus,Esprit,93.42433333,233.0,1321,5.0,38
1998.0,143,petrol,1064,Triumph,TR7,13.137,93.5,1260,5.0,53
1028.923077,724,petrol,483,Citroen,C1,13.48615385,52.38461538,1241,5.0,34
1574.4285710000001,372,petrol,757,Opel,Zafira,35.27,112.07142859999999,1238,6.0,109
1335.0,383,petrol,810,Triumph,Acclaim,6.050333332999999,52.0,1228,4.333333333,35
3586.0,55,petrol,1071,Ferrari,360,200.19825,294.0,1169,6.0,43
3800.5,81,petrol,1043,TVR,Tuscan,107.7,274.0,1155,5.0,31
2144.0,98,petrol,1002,Audi,Quattro,61.235,147.0,1142,5.0,42
2588.6,233,diesel,778,Nissan,Pathfinder,60.9552,146.0,1138,5.5,127
1622.681818,396,petrol,652,Mazda,5,22.12540909,75.09090909,1085,5.5,37
2376.75,153,petrol,872,Renault,Vel,51.6415625,126.5,1074,5.375,49
1545.4285710000001,382,diesel,601,Mercedes,B,41.38957143,105.7142857,1035,7.285714286,52
1590.0,630,petrol,322,Suzuki,X-90,16.641,71.0,1006,4.5,54
1372.4,212,petrol,773,Lada,Samara,10.9158,49.8,1004,5.0,19
1166.142857,625691,petrol,568761,Ford,Fiesta,18.53214286,68.57142857,1245725,5.714285714,51273
1650.2051279999998,241476,petrol,524392,Ford,Escort,16.20874359,63.56410256,797163,4.461538462,31295
1998.5,138468,petrol,594469,Ford,Mondeo,39.97375,130.25,759309,1.75,26372
1537.406593,241938,petrol,379260,Volkswagen,Golf,31.24215385,89.46153846,660146,6.164835165,38948
1219.6538460000002,367492,petrol,256964,Renault,Clio,22.1,75.57692308,653611,5.615384615,29155
1497.169492,189997,petrol,373008,Ford,Focus,30.61932203,94.03389831,584235,5.966101695,21230
1279.6956519999999,328691,petrol,201479,Nissan,Micra,20.3776087,67.95652174,559725,4.869565217,29555
1995.7777780000001,123339,petrol,348430,BMW,320i,47.84837037,126.1111111,497458,6.444444444,25689
1408.055556,259214,petrol,185258,Volkswagen,Polo,18.1925,60.96296296,473413,5.074074073999999,28941
1623.793103,175070,petrol,251947,Renault,Megane,26.449886699999997,87.31034483,447623,5.408866995,20606
1631.5,266016,petrol,160059,Peugeot,206,20.03375,71.33333333,445779,4.833333333,19704
1994.0,141474,petrol,256804,Rover,2000,17.182000000000002,74.0,416370,5.0,18092
1698.64,128903,petrol,213123,Peugeot,306,18.64264,67.0,358588,4.84,16562
1480.575,127017,petrol,210403,Honda,Civic,29.942625,106.225,356698,4.5,19278
1196.0,234542,petrol,88606,Ford,Ka+,15.46,60.8,339017,5.0,15869
1366.294118,177930,petrol,123975,Peugeot,106,12.35588235,53.88235294,316667,4.647058824,14762
1920.026316,48026,diesel,175187,Renault,Laguna,34.02059211,99.0,232649,5.552631579,9436
1677.949153,81030,petrol,131586,Toyota,Corolla,27.23911864,91.61016949,226167,3.033898305,13551
1367.272727,116897,petrol,93107,Citroen,Saxo,12.32981818,53.81818182,218389,4.818181818,8385
1743.4418600000001,68073,petrol,133618,Citroen,Xsara,22.36209302,72.58139535,208811,4.88372093,7120
2043.820513,34492,petrol,164675,Peugeot,406,28.60820513,92.82051282,208276,4.756410256000001,9109
1835.8461539999998,34861,petrol,149432,Volkswagen,Passat,46.06451282,125.43589740000002,194716,6.487179487000001,10423
1933.021739,38129,petrol,142077,Nissan,Primera,26.51269565,93.58695652,189402,4.02173913,9196
1596.92,39741,petrol,131397,Mercedes,CLA,46.5274,131.6,182304,7.04,11166
1847.6666670000002,59896,petrol,106564,Nissan,Almera,22.78208333,81.66666667,174094,4.916666667,7634
1397.8,92786,petrol,57983,Toyota,Yaris,20.7206,74.4,163753,3.52,12984
2979.0,21236,petrol,132210,BMW,535i,93.71425,225.0,161243,8.0,7797
2283.112903,30467,petrol,115546,Audi,A4,57.92693548,149.7096774,153809,6.161290322999999,7796
2425.428571,31547,diesel,115975,Land-Rover,Discovery,107.4521429,182.5714286,153691,8.0,6169
2151.647059,24654,petrol,108082,Honda,Accord,39.39984314,117.70588240000001,140907,5.784313725,8171
1723.0,53325,petrol,78234,Peugeot,307,27.46483636,86.45454545,136520,4.872727273,4961
1430.75,54720,petrol,70621,Peugeot,205,13.11525,50.875,131936,4.75,6595
2083.523077,42062,diesel,73527,Land-Rover,Freelander,43.86363077,105.1692308,121310,5.292307692,5721
1773.0,21662,petrol,87195,Peugeot,405,20.43008333,69.875,113358,4.791666667,4501
1791.2307690000002,22992,petrol,83460,Toyota,Carina,17.44569231,68.26923077,113102,4.692307692,6650
1873.261538,20393,petrol,85695,Toyota,Avensis,37.31523077,103.6769231,112240,4.323076923,6152
2598.818182,15459,petrol,87523,Mercedes,E,78.07322727,192.4,109788,7.672727273,6806
1836.5,17224,petrol,85782,Ford,Sierra,18.2955625,70.25,105978,4.875,2972
1683.607843,37884,petrol,57583,Mazda,323,17.34364706,70.92156863,100596,4.745098039,5129
1982.756098,18445,petrol,76796,Citroen,Xantia,24.84390244,84.92682927,99395,4.756097561,4154
1703.1538460000002,32504,petrol,61050,Citroen,ZX,16.05676923,67.0,98581,4.923076923,5027
1242.0,45830,petrol,40714,Citroen,AX,10.83275,45.0,91203,5.0,4659
1205.192982,39817,petrol,42227,Seat,Ibiza,19.93814035,76.31578947,86150,5.649122807,4106
1292.352941,32791,petrol,45819,Skoda,Fabia,19.00794118,66.97058824,82606,5.205882353,3996
2261.193548,39266,petrol,37297,Toyota,RAV4,43.54851613,137.7741935,82452,1.35483871,5889
1855.0,22596,diesel,54754,Ford,Galaxy,53.78571429,124.8571429,81193,6.0,3843
1310.0,31226,petrol,40697,Suzuki,Vitara,26.803,85.71428571,76944,5.428571429,5021
1479.0,30951,petrol,42174,Hyundai,Accent,14.293,75.4,76609,4.6,3484
1711.5714289999999,37551,petrol,32281,Mini,Cooper,31.38814286,111.0,74314,6.714285714,4482
1699.119048,36674,petrol,30478,Mercedes,A,31.104511900000002,93.01190476,72018,4.5476190480000005,4866
1928.714286,9263,petrol,58756,Rover,75,39.35238095,98.04761905,70446,5.0,2427
1615.333333,25298,petrol,38828,Fiat,Brava,17.22277778,70.0,67646,4.8888888889999995,3520
1518.0,24625,petrol,39836,Skoda,Felicia,11.370625,48.0,67585,5.0,3124
1718.5714289999999,32817,petrol,30033,Mazda,MX-5,37.46857143,103.42857140000001,67374,5.857142857,4524
1424.666667,23249,petrol,37962,Audi,A3,36.21929825,94.33333333,65430,6.473684211,4219
1832.888889,17437,petrol,41868,Volvo,440,20.27896296,72.85185185,62485,4.1111111110000005,3180
1853.9,12864,petrol,46615,Rover,45,23.322,84.2,61346,3.75,1867
1971.163636,10532,diesel,44580,Volvo,V70,50.96109091,135.2909091,59186,6.181818182000001,4074
2106.5,13233,petrol,42251,Volvo,S40,35.28132353,113.3529412,58878,5.176470588,3394
1364.0,30698,petrol,26082,Citroen,C3,22.90364865,75.64864865,58716,5.405405405,1936
1921.46789,15738,petrol,38047,Volvo,V40,35.81481651,117.43119270000001,57317,6.293577982,3532
2521.0924370000002,8608,diesel,44779,Land-Rover,Range,107.6705126,196.3361345,55577,8.277310924,2190
2813.0,4904,petrol,48200,Jaguar,XJ,137.5695455,223.5454545,55273,8.0,2169
1136.692308,9536,petrol,42546,Skoda,Octavia,30.65053846,95.0,54393,6.346153846,2311
1645.133333,15973,petrol,35626,Renault,19,16.29053333,57.86666667,54142,4.8,2543
2790.454545,7788,diesel,42182,Audi,A6,82.06090909,199.7272727,52902,7.727272727000001,2932
1861.8333329999998,14318,petrol,35478,Toyota,Celica,31.5255,109.66666670000001,52598,5.166666667,2802
1963.6666670000002,12994,petrol,35734,Saab,9-3X,49.28583333,145.0,52111,6.0,3383
1950.90625,10318,petrol,38330,Mazda,626,20.7195,81.375,50989,4.71875,2341
935.625,28877,petrol,18340,Ford,Puma,30.3775,94.0625,50059,6.3125,2842
1593.111111,11563,petrol,35460,Ford,Orion,15.40377778,60.11111111,48749,5.0,1726
1475.0,27691,petrol,17217,Volkswagen,Beetle,33.25025,112.75,48014,6.166666667,3106
2247.333333,8946,petrol,36464,Audi,80,27.09825,91.75,47467,4.666666667,2057
2208.090909,11170,petrol,32739,Saab,900,37.00904545,114.68181820000001,46954,4.590909091,3045
1798.0,11930,petrol,32490,Renault,Espace,59.0,166.0,46895,7.0,2475
1108.0,26854,petrol,13178,Fiat,Seicento,8.17,40.0,42047,5.0,2015
1757.6,7664,petrol,32554,Subaru,Impreza,30.5976,97.6,42004,1.8,1786
1998.0,6778,petrol,33436,Jaguar,XE,65.56875,167.25,41783,8.0,1569
2326.3589739999998,5334,petrol,34938,Ford,Granada,18.84548718,87.07692308,41457,4.076923077,1185
2284.1333329999998,7768,petrol,31374,Mercedes,190,36.64326667,88.73333333,41340,4.466666667,2198
1506.5,17572,petrol,20532,Daewoo,Lanos,13.24516667,66.66666667,40287,4.833333333,2183
1729.3333329999998,14494,petrol,23985,MG,ZR,21.02333333,92.33333333,39713,5.0,1234
2316.0,7476,petrol,29896,Volvo,940,30.236875,110.0,39389,4.5,2017
3041.0,10393,petrol,26502,Mercedes,CLK,72.79589474,166.3157895,39105,6.210526316,2210
899.0,22416,petrol,14078,Fiat,Cinquecento,7.712000000000001,29.0,38680,5.0,2186
2294.764706,6866,petrol,29670,Volvo,850,36.38445588,125.70588240000001,38546,4.5,2010
1642.875,11105,petrol,25621,Peugeot,309,14.350125,59.5,38343,4.875,1617
1794.0,11317,petrol,25017,Toyota,MR2,34.19,103.0,38197,6.0,1863
1180.5454550000002,18368,petrol,16993,Suzuki,Swift,19.08518182,68.90909091,37947,3.727272727,2586
1773.7,8806,petrol,27233,Mitsubishi,Carisma,22.69,82.2,37732,4.8,1693
2934.631579,4322,petrol,30966,Jaguar,S-Type,66.58842105,172.3157895,36807,5.736842105,1519
1891.5882350000002,8146,petrol,26489,Volkswagen,Bora,25.39952941,78.85294118,36298,4.647058824,1663
2011.5555559999998,11305,petrol,22571,Audi,TT,64.59222222,178.5555556,36263,6.777777778,2387
1466.307692,14452,petrol,19896,Fiat,Bravo,22.455,92.30769231,36115,6.0,1767
1615.3707869999998,8952,petrol,23699,Seat,Leon,32.93965169,114.8202247,34444,6.348314607000001,1793
1498.25,21092,petrol,11038,Mini,One,24.09525,68.75,34230,6.25,2100
2081.375,6260,petrol,26254,Alfa-Romeo,156,32.898125,116.29166670000001,33994,5.333333333,1480
2336.52,5348,petrol,25643,Saab,9000,41.61600000000001,125.36,32699,4.6,1708
868.3333332999998,15975,petrol,14595,Rover,Mini,7.92,33.33333333,32049,4.0,1479
2031.469388,4365,petrol,24992,Saab,09-May,52.95719388,146.122449,31209,5.653061224,1852
1337.714286,13413,petrol,16146,Fiat,Uno,11.28285714,49.28571429,31133,4.285714286,1574
1805.924528,4234,diesel,24943,Citroen,C5,34.9090566,104.2264151,30124,5.603773585,947
1308.285714,17463,petrol,10547,Toyota,Starlet,11.389000000000001,53.0,29594,4.1428571430000005,1584
1090.4,12042,petrol,14853,Suzuki,Wagon,9.8628,50.0,29226,5.0,2331
1854.2,7764,diesel,19468,Volkswagen,Sharan,45.6995,114.0,29134,6.0,1902
1452.0,8320,diesel,19300,Citroen,Berlingo,27.4386,85.28,28560,6.34,940
2876.0,7785,diesel,18957,Mercedes,ML,77.41666667,188.33333330000002,28292,7.0,1550
1837.363636,9063,petrol,18026,Fiat,Stilo,22.77681818,92.36363636,27942,5.272727273,853
2998.0,2568,petrol,23845,BMW,740i,115.53299999999999,250.0,27696,8.0,1283
1891.7,5839,petrol,20821,Nissan,Bluebird,14.4382,64.2,27672,4.9,1012
1470.909091,11060,petrol,15751,Ford,Fusion,19.37890909,61.27272727,27446,4.8636363639999995,635
2239.666667,7367,petrol,17629,Toyota,Previa,43.08,105.0,26834,4.666666667,1838
1373.75,16599,petrol,7728,Volkswagen,Lupo,13.88308333,47.75,25836,4.75,1509
2972.3076920000003,4287,petrol,19683,Mercedes,300,62.39565385,135.5,25304,4.384615385,1334
1741.0,7477,petrol,16566,Hyundai,Lantra,16.4455,78.0,25194,4.666666667,1151
2748.333333,11573,petrol,11440,Mercedes,SLK,61.86283333,184.16666669999998,24941,6.833333333,1928
1836.875,5946,petrol,17320,Fiat,Marea,20.1241875,79.875,24330,4.875,1064
1498.0,8861,petrol,13844,Daewoo,Nexia,12.47666667,58.66666667,23930,4.666666667,1225
1374.046512,11571,petrol,10997,Mitsubishi,Colt,17.03876744,73.48837209,23830,5.302325581,1262
1424.857143,11096,petrol,11716,Hyundai,Getz,13.63642857,69.0,23532,4.714285714,720
2697.368421,5975,diesel,16457,Nissan,Terrano,37.01736842,97.57894737,23457,4.736842105,1025
2994.666667,4854,diesel,16677,BMW,X5,113.26933329999999,246.33333330000002,22453,8.0,922
3005.4,1939,petrol,19448,Porsche,911,158.7922667,293.53333330000004,22344,7.466666667,957
2458.909091,2948,petrol,18439,Ford,Scorpio,30.86290909,105.54545449999999,22176,4.454545455,789
1472.826087,7485,diesel,13598,Renault,Scenic,32.06304348,89.34782609,21827,5.956521738999999,744
996.0,10732,petrol,8797,Suzuki,Alto,9.5628,50.0,21771,4.6,2242
2719.842105,6392,diesel,14129,Chrysler,Voyager,39.70773684,117.57894740000002,21520,4.8421052630000005,999
2084.3793100000003,5010,petrol,15065,Subaru,Legacy,37.52210345,107.37931029999999,21482,3.8965517239999996,1407
1372.666667,10379,petrol,8243,Suzuki,Jimny,25.94322222,67.0,20582,4.777777778,1960
1774.8125,4841,diesel,14849,Nissan,X-Trail,47.361875,113.375,20519,3.75,829
2234.4,8222,petrol,10559,BMW,Z3,39.7374,115.0,20137,4.6,1356
2095.1851850000003,3590,petrol,15734,Mazda,6,42.66935185,118.18518519999999,20017,5.907407407000001,693
1446.125,6854,diesel,11742,Fiat,Tipo,23.585,80.8125,19608,5.8125,1012
1095.777778,9649,petrol,9036,Fiat,Panda,10.42388889,52.44444444,19549,5.0,864
1754.4,9642,petrol,8750,MG,TF,32.09,98.2,19438,4.0,1046
2050.333333,4605,petrol,13209,Honda,Prelude,27.78966667,110.66666670000001,18770,4.666666667,956
1289.0,5752,petrol,12070,Skoda,Favorit,7.863333333,44.0,18552,5.0,730
3071.0,3400,petrol,13714,Porsche,Boxster,83.50125,213.5,18309,6.5,1195
998.0,6140,petrol,11439,Kia,Rio,22.95871429,80.0,18150,6.285714286,571
1324.357143,3622,petrol,13361,Seat,Toledo,20.37,74.21428571,17618,5.642857143,635
1382.75,8912,petrol,8218,Citroen,C2,15.14,64.0,17556,5.0,426
2222.7105260000003,1594,diesel,14758,Mercedes,Sprinter,43.06842105,104.20175440000001,17492,6.254385965,1140
1746.9444440000002,4612,petrol,11602,Seat,Alhambra,49.82277778,115.83333329999999,17412,6.0,1198
1802.774194,6029,petrol,10291,Alfa-Romeo,147,25.3433871,95.09677419,17217,5.193548387,897
1384.0,10183,petrol,6040,Seat,Arosa,13.70454545,47.45454545,17001,4.818181818,778
2127.333333,2884,petrol,13339,Mitsubishi,Galant,25.08266667,93.6,16890,4.533333333,667
1969.0,2175,petrol,13573,Volvo,S60,52.085,223.83333330000002,16718,8.0,970
1817.315789,5030,petrol,10436,Mitsubishi,Space,23.16515789,82.15789474,16463,3.947368421,997
1995.0,4853,petrol,10661,Chrysler,Neon,19.71783333,98.0,16319,4.0,805
1824.4285710000001,4066,petrol,11437,Volvo,460,20.49710714,72.42857143,16251,4.1428571430000005,748
2526.5,4239,petrol,11373,Ford,Maverick,29.151,89.0,16217,5.0,605
1324.0,7831,petrol,7121,Kia,Pride,9.358333333,47.0,15722,4.333333333,770
1197.0,6690,petrol,7633,Suzuki,Ignis,19.45142857,61.0,15700,3.571428571,1377
1541.5,4913,petrol,9691,Honda,Concerto,16.67175,74.0,15516,4.5,912
3999.0,1448,petrol,13331,BMW,M3,135.1055,309.0,15335,6.5,556
5000.0,1961,petrol,12167,Jaguar,XK,145.6466667,283.0,14817,6.0,689
1986.766667,1546,diesel,12404,Volvo,S80,50.94,138.2833333,14758,6.266666667000001,808
1498.0,6211,petrol,7667,Honda,HR-V,32.723,96.0,14615,3.6,737
1908.1666670000002,3977,petrol,9644,Nissan,Serena,22.95383333,67.33333333,14415,5.0,794
1996.684211,2930,petrol,10635,Renault,21,20.35378947,67.68421053,14183,4.789473684,618
1406.0,6510,petrol,6741,Audi,A2,23.0525,55.0,14173,5.0,922
2238.631579,4820,petrol,8332,Chrysler,PT,29.88478947,109.1052632,13800,4.736842105,648
2349.08,2120,petrol,10774,Audi,100,37.32636,101.12,13491,4.76,597
1817.315789,4258,petrol,8689,Mitsubishi,Space,23.16515789,82.15789474,13478,3.947368421,531
2521.0924370000002,1337,diesel,11707,Land-Rover,Range,107.6705126,196.3361345,13439,8.277310924,395
1363.5,4565,petrol,7718,Suzuki,Baleno,17.587,73.08333333,12929,4.083333333,646
1753.0,4297,petrol,7430,Fiat,Multipla,25.2075,80.5,12420,5.0,693
2245.6,1969,petrol,9726,Toyota,Camry,30.0062,115.46666670000002,12324,3.2,629
2362.0,2768,petrol,9051,Ford,Cougar,32.11766667,115.33333329999999,12277,4.666666667,458
1655.741935,3757,petrol,7969,Seat,Cordoba,17.31241935,66.35483871,12272,4.967741935,546
6208.0,2476,petrol,9054,Mercedes,SLS,264.675,420.0,12155,7.0,625
2244.0,2526,petrol,9082,Ford,Probe,24.84,102.0,12095,5.0,487
2548.833333,1505,petrol,10196,MG,ZT,42.74666667,128.5,12028,5.0,327
1391.023256,4260,diesel,6938,Renault,Kangoo,18.76848837,67.02325581,11815,4.860465116,617
2242.636364,3201,diesel,8096,Hyundai,Santa,44.14181818,144.63636359999998,11643,6.545454545,346
1764.0,2488,petrol,8513,Daewoo,Espero,16.80266667,71.0,11491,4.5,490
1998.0,1983,petrol,7958,Daewoo,Leganza,23.245,98.0,10397,4.5,456
1634.2,3509,diesel,5964,Kia,Sportage,43.97,115.3,9867,6.6,394
1428.4,4572,petrol,4389,Mazda,Demio,14.7754,51.4,9413,4.8,452
1597.0,7222,petrol,1799,Ford,Streetka,26.0,70.0,9361,5.0,340
1721.5,3799,petrol,4832,Mazda,MX-3,22.127,83.0,9170,5.0,539
2323.9375,2328,petrol,6290,Volvo,C70,52.19640625,126.5,9158,5.3125,540
1932.1538460000002,2073,petrol,6316,Volkswagen,Vento,18.16715385,70.30769231,8779,4.692307692,390
1938.0,2651,petrol,5460,Mazda,Premacy,23.22409091,82.0,8449,4.909090909,338
1599.0,2769,petrol,5466,Hyundai,Matrix,18.512999999999998,76.0,8437,4.6,202
2019.75,2203,petrol,5764,Fiat,Ulysse,36.70125,91.75,8352,4.875,385
1998.0,2481,petrol,5194,Toyota,Picnic,25.29875,94.0,8271,4.5,596
1594.0,2251,petrol,5661,Kia,Shuma,15.16166667,75.0,8228,4.666666667,316
1997.142857,2064,diesel,5705,Peugeot,806,29.57028571,84.0,8199,5.0,430
1755.75,2181,petrol,5716,Kia,Carens,31.195,105.875,8089,6.0,192
1730.0,841,petrol,6879,Lotus,Elise,53.792,134.33333330000002,8049,6.0,329
1969.0,2174,petrol,5260,Volvo,XC90,85.82946154,213.15384619999998,7972,8.0,538
1587.222222,1855,petrol,5795,Volkswagen,Jetta,31.30566667,96.92592593,7957,6.259259258999999,307
1534.392857,2597,diesel,5121,Peugeot,Partner,20.36464286,82.25,7954,5.857142857,236
1495.0,3796,petrol,3800,Daihatsu,Terios,26.19775,77.0,7950,4.625,354
1523.333333,2132,petrol,4826,Suzuki,Liana,18.88233333,74.0,7410,4.666666667,452
1905.6315789999999,2475,petrol,4699,Mazda,3,30.99513158,101.8947368,7394,5.789473684,220
2634.222222,1130,petrol,5877,Volvo,960,40.7645,133.3333333,7385,4.333333333,378
1528.807692,2461,diesel,4461,Volkswagen,Touran,32.98557692,94.03846154,7384,6.230769231,462
1980.634146,973,petrol,6128,Audi,Coupe,35.86943902,117.0243902,7362,5.585365854,261
1936.6,1289,petrol,5532,Mazda,Xedos,28.9602,100.8,7212,4.4,391
1431.333333,3954,petrol,2798,Mazda,121,13.190999999999999,51.33333333,7126,5.0,374
2778.0,1984,petrol,4413,BMW,Z4,64.109625,202.125,6905,6.75,508
2116.0,1274,petrol,5328,Hyundai,Sonata,31.7425,119.66666670000001,6896,4.833333333,294
1709.5384620000002,1785,petrol,4752,Mitsubishi,Lancer,23.01661538,90.88461538,6833,4.730769231,296
1864.8,874,petrol,5800,Ford,Capri,11.7129,69.0,6821,4.0,147
2117.6,1992,petrol,4570,Hyundai,Trajet,30.351999999999997,99.0,6800,4.4,238
998.0,3951,petrol,2640,Kia,Picanto,16.59192308,52.84615385,6791,5.0,200
1750.615385,1345,petrol,5120,Volkswagen,Scirocco,33.70615385,120.1538462,6736,6.153846154,271
2734.5,822,petrol,5680,Porsche,944,59.4905,137.5,6725,5.0,223
2998.0,743,petrol,5705,Toyota,Supra,81.295,250.0,6673,8.0,225
1781.0,834,petrol,5498,Volkswagen,Corrado,35.34,118.0,6583,5.0,251
2344.0,821,petrol,5417,Volvo,S70,36.90769355,126.14516129999998,6560,4.5,322
998.0,3066,petrol,2951,Subaru,Justy,11.745,51.0,6511,5.0,494
1759.1904760000002,1421,petrol,4785,Fiat,Tempra,17.91985714,64.47619048,6505,4.19047619,299
2211.071429,982,petrol,5194,Renault,Safrane,31.79107143,104.1428571,6480,4.571428571,304
1594.0,2077,petrol,4072,Kia,Mentor,14.76166667,75.0,6434,4.666666667,285
679.0,3003,petrol,3019,Smart,City-coupe,13.2053,35.8,6397,6.0,375
2048.666667,1388,petrol,4745,Kia,Sorento,36.01325,151.66666669999998,6316,6.0,183
